record_id,league,date,split,game_id,game_number,patch,side,team,player,position,champion,outcome,kills,deaths,assists,kda,total_gold,total_cs,damage_to_champions,game_minutes
LPL2025-6988,LPL,2025-08-22,Split 3,12631-12631_game_2,2,15.16,Red,Invictus Gaming,Rookie,mid,Azir,Win,2,1,7,9.0,11695,236,21983,27.5
LPL2025-6989,LPL,2025-08-22,Split 3,12631-12631_game_2,2,15.16,Red,Invictus Gaming,GALA,bot,Lucian,Win,6,2,4,5.0,12550,261,24703,27.5
LPL2025-6990,LPL,2025-08-22,Split 3,12631-12631_game_2,2,15.16,Red,Invictus Gaming,Meiko,sup,Braum,Win,0,2,13,6.5,7749,35,6553,27.5
LPL2025-6991,LPL,2025-08-22,Split 3,12632-12632_game_1,1,15.16,Blue,EDward Gaming,Zdz,top,Ornn,Loss,1,4,7,2.0,10022,215,11995,31.4
LPL2025-6992,LPL,2025-08-22,Split 3,12632-12632_game_1,1,15.16,Blue,EDward Gaming,Xiaohao,jng,Xin Zhao,Loss,3,6,6,1.5,11419,214,14702,31.4
LPL2025-6993,LPL,2025-08-22,Split 3,12632-12632_game_1,1,15.16,Blue,EDward Gaming,Angel,mid,Taliyah,Loss,2,5,3,1.0,12784,272,15204,31.4
LPL2025-6994,LPL,2025-08-22,Split 3,12632-12632_game_1,1,15.16,Blue,EDward Gaming,Ahn,bot,Varus,Loss,6,5,4,2.0,13342,255,21802,31.4
LPL2025-6995,LPL,2025-08-22,Split 3,12632-12632_game_1,1,15.16,Blue,EDward Gaming,Parukia,sup,Nautilus,Loss,0,7,10,1.43,6987,24,6169,31.4
LPL2025-6996,LPL,2025-08-22,Split 3,12632-12632_game_1,1,15.16,Red,LGD Gaming,sasi,top,Rumble,Win,2,3,13,5.0,11409,233,19377,31.4
LPL2025-6997,LPL,2025-08-22,Split 3,12632-12632_game_1,1,15.16,Red,LGD Gaming,Climber,jng,Wukong,Win,2,1,16,18.0,12613,241,13139,31.4
LPL2025-6998,LPL,2025-08-22,Split 3,12632-12632_game_1,1,15.16,Red,LGD Gaming,xqw,mid,Sylas,Win,10,1,13,23.0,15045,214,26103,31.4
LPL2025-6999,LPL,2025-08-22,Split 3,12632-12632_game_1,1,15.16,Red,LGD Gaming,Shaoye,bot,Sivir,Win,11,1,10,21.0,16781,294,35742,31.4
LPL2025-7000,LPL,2025-08-22,Split 3,12632-12632_game_1,1,15.16,Red,LGD Gaming,Ycx,sup,Neeko,Win,2,6,15,2.83,8440,35,6505,31.4
LPL2025-7001,LPL,2025-08-22,Split 3,12632-12632_game_2,2,15.16,Blue,EDward Gaming,Zdz,top,Sion,Loss,0,4,3,0.75,9249,229,12802,27.6
LPL2025-7002,LPL,2025-08-22,Split 3,12632-12632_game_2,2,15.16,Blue,EDward Gaming,Xiaohao,jng,Skarner,Loss,0,3,5,1.67,8856,192,11413,27.6
LPL2025-7003,LPL,2025-08-22,Split 3,12632-12632_game_2,2,15.16,Blue,EDward Gaming,Angel,mid,Aurora,Loss,4,3,2,2.0,11073,236,18673,27.6
LPL2025-7004,LPL,2025-08-22,Split 3,12632-12632_game_2,2,15.16,Blue,EDward Gaming,Ahn,bot,Kai'Sa,Loss,2,6,3,0.83,10782,227,8853,27.6
LPL2025-7005,LPL,2025-08-22,Split 3,12632-12632_game_2,2,15.16,Blue,EDward Gaming,Parukia,sup,Alistar,Loss,0,6,3,0.5,5727,29,2605,27.6
LPL2025-7006,LPL,2025-08-22,Split 3,12632-12632_game_2,2,15.16,Red,LGD Gaming,sasi,top,Ambessa,Win,9,1,10,19.0,13252,249,24842,27.6
LPL2025-7007,LPL,2025-08-22,Split 3,12632-12632_game_2,2,15.16,Red,LGD Gaming,Climber,jng,Vi,Win,3,1,14,17.0,11048,196,14266,27.6
LPL2025-7008,LPL,2025-08-22,Split 3,12632-12632_game_2,2,15.16,Red,LGD Gaming,xqw,mid,Galio,Win,3,1,12,15.0,10333,210,21138,27.6
LPL2025-7009,LPL,2025-08-22,Split 3,12632-12632_game_2,2,15.16,Red,LGD Gaming,Shaoye,bot,Kalista,Win,7,2,10,8.5,13537,247,20627,27.6
LPL2025-7010,LPL,2025-08-22,Split 3,12632-12632_game_2,2,15.16,Red,LGD Gaming,Ycx,sup,Renata Glasc,Win,0,1,19,19.0,7473,38,8859,27.6
LPL2025-7011,LPL,2025-08-23,Split 3,12633-12633_game_1,1,15.16,Blue,LNG Esports,Zika,top,Ornn,Win,0,1,12,12.0,9681,187,13347,27.9
LPL2025-7012,LPL,2025-08-23,Split 3,12633-12633_game_1,1,15.16,Blue,LNG Esports,xiaofang,jng,Wukong,Win,4,1,17,21.0,12444,218,16994,27.9
LPL2025-7013,LPL,2025-08-23,Split 3,12633-12633_game_1,1,15.16,Blue,LNG Esports,haichao,mid,Ahri,Win,14,0,8,22.0,16454,270,25291,27.9
LPL2025-7014,LPL,2025-08-23,Split 3,12633-12633_game_1,1,15.16,Blue,LNG Esports,fishone,bot,Kai'Sa,Win,7,0,12,19.0,13108,241,21402,27.9
LPL2025-7015,LPL,2025-08-23,Split 3,12633-12633_game_1,1,15.16,Blue,LNG Esports,OvO,sup,Rakan,Win,0,2,17,8.5,7693,30,6329,27.9
LPL2025-7016,LPL,2025-08-23,Split 3,12633-12633_game_1,1,15.16,Red,ThunderTalk Gaming,HOYA,top,Rumble,Loss,1,4,3,1.0,8412,182,17871,27.9
LPL2025-7017,LPL,2025-08-23,Split 3,12633-12633_game_1,1,15.16,Red,ThunderTalk Gaming,Aki,jng,Trundle,Loss,1,7,2,0.43,8877,172,6908,27.9
LPL2025-7018,LPL,2025-08-23,Split 3,12633-12633_game_1,1,15.16,Red,ThunderTalk Gaming,SeTab,mid,Taliyah,Loss,0,4,2,0.5,9810,258,19368,27.9
LPL2025-7019,LPL,2025-08-23,Split 3,12633-12633_game_1,1,15.16,Red,ThunderTalk Gaming,1xn,bot,Corki,Loss,2,3,1,1.0,10159,249,26273,27.9
LPL2025-7020,LPL,2025-08-23,Split 3,12633-12633_game_1,1,15.16,Red,ThunderTalk Gaming,Feather,sup,Alistar,Loss,0,7,4,0.57,6016,28,2149,27.9
LPL2025-7021,LPL,2025-08-23,Split 3,12633-12633_game_2,2,15.16,Blue,ThunderTalk Gaming,HOYA,top,Sion,Loss,0,2,2,1.0,10829,252,15293,33.4
LPL2025-7022,LPL,2025-08-23,Split 3,12633-12633_game_2,2,15.16,Blue,ThunderTalk Gaming,Aki,jng,Nocturne,Loss,3,4,1,1.0,11455,221,8689,33.4
LPL2025-7023,LPL,2025-08-23,Split 3,12633-12633_game_2,2,15.16,Blue,ThunderTalk Gaming,SeTab,mid,Annie,Loss,1,8,2,0.38,10194,216,13442,33.4
LPL2025-7024,LPL,2025-08-23,Split 3,12633-12633_game_2,2,15.16,Blue,ThunderTalk Gaming,1xn,bot,Smolder,Loss,1,3,1,0.67,13509,345,36936,33.4
LPL2025-7025,LPL,2025-08-23,Split 3,12633-12633_game_2,2,15.16,Blue,ThunderTalk Gaming,Feather,sup,Rell,Loss,0,5,2,0.4,6800,40,3947,33.4
LPL2025-7026,LPL,2025-08-23,Split 3,12633-12633_game_2,2,15.16,Red,LNG Esports,Zika,top,K'Sante,Win,9,0,9,18.0,15458,258,24792,33.4
LPL2025-7027,LPL,2025-08-23,Split 3,12633-12633_game_2,2,15.16,Red,LNG Esports,xiaofang,jng,Pantheon,Win,7,1,7,14.0,14574,266,20804,33.4
LPL2025-7028,LPL,2025-08-23,Split 3,12633-12633_game_2,2,15.16,Red,LNG Esports,haichao,mid,Orianna,Win,3,0,19,22.0,13509,243,25672,33.4
LPL2025-7029,LPL,2025-08-23,Split 3,12633-12633_game_2,2,15.16,Red,LNG Esports,fishone,bot,Sivir,Win,3,2,12,7.5,15541,334,20455,33.4
LPL2025-7030,LPL,2025-08-23,Split 3,12633-12633_game_2,2,15.16,Red,LNG Esports,OvO,sup,Leona,Win,0,2,12,6.0,8688,49,3718,33.4
LPL2025-7031,LPL,2025-08-23,Split 3,12634-12634_game_1,1,15.16,Blue,Team WE,Cube,top,Rumble,Win,7,2,6,6.5,11659,203,18915,28.4
LPL2025-7032,LPL,2025-08-23,Split 3,12634-12634_game_1,1,15.16,Blue,Team WE,Monki,jng,Skarner,Win,1,2,18,9.5,10627,191,13495,28.4
LPL2025-7033,LPL,2025-08-23,Split 3,12634-12634_game_1,1,15.16,Blue,Team WE,Karis,mid,Azir,Win,6,1,15,21.0,13376,245,21096,28.4
LPL2025-7034,LPL,2025-08-23,Split 3,12634-12634_game_1,1,15.16,Blue,Team WE,Taeyoon,bot,Kai'Sa,Win,9,1,7,16.0,14550,242,21386,28.4
LPL2025-7035,LPL,2025-08-23,Split 3,12634-12634_game_1,1,15.16,Blue,Team WE,Vampire,sup,Neeko,Win,1,5,14,3.0,7666,31,11456,28.4
LPL2025-7036,LPL,2025-08-23,Split 3,12634-12634_game_1,1,15.16,Red,Top Esports,369,top,Gwen,Loss,1,5,1,0.4,9559,218,10618,28.4
LPL2025-7037,LPL,2025-08-23,Split 3,12634-12634_game_1,1,15.16,Red,Top Esports,Kanavi,jng,Wukong,Loss,4,5,5,1.8,10282,178,12258,28.4
LPL2025-7038,LPL,2025-08-23,Split 3,12634-12634_game_1,1,15.16,Red,Top Esports,Creme,mid,Taliyah,Loss,3,4,7,2.5,10760,219,24196,28.4
LPL2025-7039,LPL,2025-08-23,Split 3,12634-12634_game_1,1,15.16,Red,Top Esports,JackeyLove,bot,Xayah,Loss,3,3,5,2.67,12185,281,15851,28.4
LPL2025-7040,LPL,2025-08-23,Split 3,12634-12634_game_1,1,15.16,Red,Top Esports,Hang,sup,Rakan,Loss,0,7,10,1.43,6574,30,4549,28.4
LPL2025-7041,LPL,2025-08-23,Split 3,12634-12634_game_2,2,15.16,Blue,Top Esports,369,top,Sion,Win,8,3,11,6.33,10877,185,22255,24.6
LPL2025-7042,LPL,2025-08-23,Split 3,12634-12634_game_2,2,15.16,Blue,Top Esports,Kanavi,jng,Jarvan IV,Win,5,3,19,8.0,11187,172,16084,24.6
LPL2025-7043,LPL,2025-08-23,Split 3,12634-12634_game_2,2,15.16,Blue,Top Esports,Creme,mid,Ryze,Win,5,1,12,17.0,10867,196,21893,24.6
LPL2025-7044,LPL,2025-08-23,Split 3,12634-12634_game_2,2,15.16,Blue,Top Esports,JackeyLove,bot,Lucian,Win,8,2,11,9.5,12223,226,23587,24.6
LPL2025-7045,LPL,2025-08-23,Split 3,12634-12634_game_2,2,15.16,Blue,Top Esports,Hang,sup,Braum,Win,0,3,19,6.33,6980,31,7470,24.6
LPL2025-7046,LPL,2025-08-23,Split 3,12634-12634_game_2,2,15.16,Red,Team WE,Cube,top,K'Sante,Loss,1,5,8,1.8,7721,172,10821,24.6
LPL2025-7047,LPL,2025-08-23,Split 3,12634-12634_game_2,2,15.16,Red,Team WE,Monki,jng,Xin Zhao,Loss,2,5,5,1.4,8658,166,8202,24.6
LPL2025-7048,LPL,2025-08-23,Split 3,12634-12634_game_2,2,15.16,Red,Team WE,Karis,mid,Aurora,Loss,8,5,2,2.0,10932,204,23320,24.6
LPL2025-7049,LPL,2025-08-23,Split 3,12634-12634_game_2,2,15.16,Red,Team WE,Taeyoon,bot,Corki,Loss,1,5,11,2.4,7644,151,20700,24.6
LPL2025-7050,LPL,2025-08-23,Split 3,12634-12634_game_2,2,15.16,Red,Team WE,Vampire,sup,Alistar,Loss,0,6,11,1.83,5480,30,5338,24.6
LPL2025-7051,LPL,2025-08-23,Split 3,12634-12634_game_3,3,15.16,Blue,Team WE,Cube,top,Shen,Loss,5,3,4,3.0,12042,182,7559,30.6
LPL2025-7052,LPL,2025-08-23,Split 3,12634-12634_game_3,3,15.16,Blue,Team WE,Monki,jng,Olaf,Loss,0,9,9,1.0,9405,190,19091,30.6
LPL2025-7053,LPL,2025-08-23,Split 3,12634-12634_game_3,3,15.16,Blue,Team WE,Karis,mid,Ahri,Loss,5,4,7,3.0,11903,246,16992,30.6
LPL2025-7054,LPL,2025-08-23,Split 3,12634-12634_game_3,3,15.16,Blue,Team WE,Taeyoon,bot,Yunara,Loss,6,6,7,2.17,12763,263,31136,30.6
LPL2025-7055,LPL,2025-08-23,Split 3,12634-12634_game_3,3,15.16,Blue,Team WE,Vampire,sup,Renata Glasc,Loss,0,6,12,2.0,7174,39,8272,30.6
LPL2025-7056,LPL,2025-08-23,Split 3,12634-12634_game_3,3,15.16,Red,Top Esports,369,top,Gnar,Win,4,3,9,4.33,14106,265,23445,30.6
LPL2025-7057,LPL,2025-08-23,Split 3,12634-12634_game_3,3,15.16,Red,Top Esports,Kanavi,jng,Zed,Win,9,3,15,8.0,15548,226,33962,30.6
LPL2025-7058,LPL,2025-08-23,Split 3,12634-12634_game_3,3,15.16,Red,Top Esports,Creme,mid,Annie,Win,8,3,13,7.0,12729,207,35901,30.6
LPL2025-7059,LPL,2025-08-23,Split 3,12634-12634_game_3,3,15.16,Red,Top Esports,JackeyLove,bot,Varus,Win,6,3,13,6.33,13661,255,28159,30.6
LPL2025-7060,LPL,2025-08-23,Split 3,12634-12634_game_3,3,15.16,Red,Top Esports,Hang,sup,Karma,Win,1,4,23,6.0,8899,35,10497,30.6
LPL2025-7061,LPL,2025-08-23,Split 3,12635-12635_game_1,1,15.16,Blue,Weibo Gaming,Breathe,top,Rumble,Loss,5,7,6,1.57,13646,251,28130,38.6
LPL2025-7062,LPL,2025-08-23,Split 3,12635-12635_game_1,1,15.16,Blue,Weibo Gaming,Tian,jng,Poppy,Loss,8,2,15,11.5,15202,258,29194,38.6
LPL2025-7063,LPL,2025-08-23,Split 3,12635-12635_game_1,1,15.16,Blue,Weibo Gaming,Xiaohu,mid,Taliyah,Loss,7,2,11,9.0,15932,280,31216,38.6
LPL2025-7064,LPL,2025-08-23,Split 3,12635-12635_game_1,1,15.16,Blue,Weibo Gaming,Light,bot,Jhin,Loss,9,2,10,9.5,15961,266,25947,38.6
LPL2025-7065,LPL,2025-08-23,Split 3,12635-12635_game_1,1,15.16,Blue,Weibo Gaming,Crisp,sup,Bard,Loss,1,2,18,9.5,9525,33,8833,38.6
LPL2025-7066,LPL,2025-08-23,Split 3,12635-12635_game_1,1,15.16,Red,Invictus Gaming,TheShy,top,Gwen,Win,3,9,7,1.11,14663,234,32971,38.6
LPL2025-7067,LPL,2025-08-23,Split 3,12635-12635_game_1,1,15.16,Red,Invictus Gaming,Wei,jng,Pantheon,Win,3,8,5,1.0,12614,208,14398,38.6
LPL2025-7068,LPL,2025-08-23,Split 3,12635-12635_game_1,1,15.16,Red,Invictus Gaming,Rookie,mid,Orianna,Win,4,2,10,7.0,15241,276,27803,38.6
LPL2025-7069,LPL,2025-08-23,Split 3,12635-12635_game_1,1,15.16,Red,Invictus Gaming,GALA,bot,Sivir,Win,3,3,3,2.0,17788,388,30305,38.6
LPL2025-7070,LPL,2025-08-23,Split 3,12635-12635_game_1,1,15.16,Red,Invictus Gaming,Meiko,sup,Karma,Win,2,8,9,1.38,10083,30,12328,38.6
LPL2025-7071,LPL,2025-08-23,Split 3,12635-12635_game_2,2,15.16,Blue,Weibo Gaming,Breathe,top,Ambessa,Win,4,3,13,5.67,12793,255,30157,31.4
LPL2025-7072,LPL,2025-08-23,Split 3,12635-12635_game_2,2,15.16,Blue,Weibo Gaming,Tian,jng,Wukong,Win,8,2,12,10.0,15318,241,20071,31.4
LPL2025-7073,LPL,2025-08-23,Split 3,12635-12635_game_2,2,15.16,Blue,Weibo Gaming,Xiaohu,mid,Galio,Win,4,2,14,9.0,12991,223,20608,31.4
LPL2025-7074,LPL,2025-08-23,Split 3,12635-12635_game_2,2,15.16,Blue,Weibo Gaming,Light,bot,Corki,Win,8,0,10,18.0,15146,266,35548,31.4
